Bait_id	Protein_id	wdscore	gfpratio	NUMSPECSTOT_SUM	NUMSPECSUNIQ_SUM
PRKACG	PRKAR2A	9351.362386	816	24	21
PRKACG	HMGA1	134.0560036	23.8	7	7
PRKACG	TCP1	83.47035351	35.3877551	51	49
PRKACG	DNAJB1	202.455517	374	11	11
PRKACG	PRKAR2B	10794.41099	544	16	13
PRKACG	DNAJA1	122.9998503	493	87	87
PRKACG	STIP1	121.5865123	41.35135135	45	45
PRKACG	CCT5	117.427085	42.13043478	57	55
PRKACG	CCT3	119.8389599	34.64150943	54	54
PRKACG	ST13	340.2215334	238	7	7
PRKACG	CCT8	83.58035115	25.97222222	55	55
PRKACG	CCT4	101.294577	61.7037037	49	45
PRKACG	PPP5C	286.3646934	340	10	10
PRKACG	RACK1	88.11880864	21.47368421	12	12
PRKACG	CCT2	78.42619497	53.68421053	60	60
PRKACG	PRKDC	74.33821861	51.77272727	67	67
PRKACG	FKBP4	232.6401192	46.75	11	11
PRKACG	FKBP5	866.3308815	5814	171	171
PRKACG	MOGS	186.8582508	68	2	2
PRKACG	CIRBP	545.6855198	68	2	2
PRKACG	FKBP8	187.8621292	374	11	11
PRKACG	PTGES3	378.1853677	229.5	27	27
PRKACG	DDB1	78.02139491	578	17	17
PRKACG	CDC37	73.7755922	1207	71	71
PRKACG	DNAJA3	106.2544491	442	13	13
PRKACG	UIMC1	842.575409	102	3	3
PRKACG	DNAJC7	1213.884664	272	8	8
PRKACG	NAP1L4	453.1916918	170	5	3
PRKACG	CCT7	110.4677118	45.63157895	51	51
PRKACG	CLPB	859.8207123	306	9	9
PRKACG	NUCKS1	2699.642469	238	7	7
PRKACG	RPAP3	458.468094	170	5	5
PRKACG	CACYBP	296.4836566	578	17	17
PRKACG	UTP3	141.7904146	68	2	2
PRKACG	PIH1D1	426.9829464	136	4	4
PRKACG	AKAP8L	94.39389016	170	5	5
PRKACG	STUB1	418.7879071	1156	34	34
PRKACG	MAGED2	724.8369884	102	3	3
PRKACG	SUGT1	661.9279365	1734	51	51
PRKACB	MYL1	894.2870829	136	4	4
PRKACB	PRKAR1A	100024.411	31756	934	900
PRKACB	MYH1	80.38223474	238	16	3
PRKACB	MYH6	3250.476712	374	11	2
PRKACB	PRKAR2A	125464.112	10948	322	272
PRKACB	PRKACA	101484.9485	15368	452	32
PRKACB	AKAP5	9911.270068	510	15	15
PRKACB	PRKAR1B	51840.5718	3536	104	70
PRKACB	PRKAR2B	218586.8225	11016	324	274
PRKACB	DYRK1A	6177.423806	374	11	11
PRKACB	PDE4DIP	26816.99091	884	26	26
PRKACB	GPR161	3018.988294	102	3	3
PRKACB	AKAP1	53568.85808	1734	51	51
PRKACB	DDX11	75.1267232	68	3	3
PRKACB	AKAP9	128163.5057	6562	193	193
PRKACB	C2orf88	75.1267232	68	3	3
PRKACB	VAPA	255.0679792	136	4	4
PRKACB	AKAP7	8050.635452	272	8	8
PRKACB	AKAP11	74611.00395	6528	192	192
PRKACB	MYH2	3719.528222	578	17	8
PRKACB	PKIG	2100.739532	68	2	2
PRKACB	PALM2AKAP2	3343.316322	102	3	3
PRKACB	MYH4	81.2567499	238	16	3
RPS6KB1	CANX	86.87945327	27.81818182	9	9
GRK2	FRK	42556.00873	18258	537	537
GRK2	ACACA	3743.110886	295.1818182	382	382
ACVR2A	IDE	776.9644032	136	4	4
ACVR2A	CANX	144.7990888	46.36363636	15	15
ACVR2A	LGALS7B	127.3002908	272	8	8
ACVR2A	PRKAA2	1297.0207	102	3	3
MAPK3	HMMR	4029.974709	238	7	7
MAPK3	RPS6KA5	61813.49928	1734	51	51
MAPK3	LTN1	29915.47942	1224	36	36
MAPK3	TUBG1	616.5950066	612	18	18
MAPK3	MAPK1	137015.0926	19278	567	12
MAPK3	LIMS1	18775.65276	476	14	14
MAPK3	DHPS	634952.7607	7650	225	225
MAPK3	ERF	19754.08589	238	7	7
MAPK3	RPS6KA3	100648.155	9146	269	165
MAPK3	EIF5A	404.765987	83.11111111	22	22
MAPK3	CSNK2B	573.3138371	272	8	8
MAPK3	GRSF1	1320.715815	136	4	4
MAPK3	ILK	15378.76286	374	11	11
MAPK3	NCAPD2	248.7530432	68	2	2
MAPK3	RPS6KA2	48571.5008	3060	90	24
MAPK3	RSU1	10588.9965	408	12	12
MAPK3	RPS6KA1	139377.9987	8126	239	144
MAPK3	DUSP6	101592.4417	1224	36	12
MAPK3	DUSP7	129812.5644	1564	46	22
MAPK3	RFX7	111.9330767	170	7	7
MAPK3	LRRK2	11288.04908	136	4	4
MAPK3	TLK2	60281.99788	3332	98	72
MAPK3	CHERP	1519.159133	102	9	9
