bait	prey	significant	HCDP	subcell_localization	logFC_APMS	padj_APMS	logFC_TbID	padj_TbID	method
NrasWT	OS9	TbID	no	ER	-0.634144883440508	0.00055803677117158	1.24476591340139	0.000739322205532328	TbID
MEK1DD	OS9	TbID	no	ER	-0.314000307148812	0.0205147618762639	1.72743730940424	6.5064477498561e-06	TbID
MEK1WT	OSER1	TbID	no	NA	-0.538573970346416	0.209795648552506	1.00762927310101	5.33928994530878e-09	TbID
MEK2AA	OSER1	TbID	no	NA	-0.638218280081045	0.147829585906928	1.05299862949147	7.4942661653951e-09	TbID
MEK1DD	OSER1	TbID	no	NA	0.377017815155382	0.323574961739445	0.963885470824349	2.37752830627369e-08	TbID
MEK2WT	OSER1	TbID	no	NA	-0.34366715761728	0.470167972144276	1.01184661912473	2.93768413263404e-08	TbID
MEK2DD	OSER1	TbID	no	NA	-0.164722046388171	0.620348477437427	1.16879803632162	2.16363537316994e-09	TbID
Raf1S259F	OSMR	TbID	yes	NA	NA	NA	0.893335758411016	0.00355061405213266	TbID
MEK1WT	OTUD3	TbID	no	nucleus	-0.142837963955834	0.888615995401988	0.918580740188389	2.29255543235379e-08	TbID
MEK2DD	OTUD3	TbID	no	nucleus	-0.820110101990267	0.1077027340444	0.917533582447997	1.87214640078085e-08	TbID
MEK2AA	OTUD3	TbID	no	nucleus	-0.362291266203808	0.630682798172198	0.944821625640765	1.83872124560809e-08	TbID
MEK2DD	OTUD4	TbID	no	stress_granule	-0.160614342288703	0.483786744255077	1.09814868662006	9.34312571555251e-10	TbID
MEK1WT	OTUD4	TbID	no	stress_granule	0.0516458954466864	0.911670462198704	0.892430116020141	2.67599341890908e-09	TbID
ERK2WT	OTUD5	shared	yes	cytosol	0.63627484937747	0.000107856496235879	0.8761185678644	3.63750568167502e-07	TbID
KrasWT	OTULINL	TbID	no	NA	-0.0146427291771509	0.791477534900882	0.785931123392908	1.81092718197643e-05	TbID
ArafD447A	OVCA2	TbID	no	mitochondrion	0.218105089755766	0.47998578691835	1.00968643206132	1.70225557647164e-08	TbID
Raf1D486A	OXNAD1	TbID	no	mitochondrion	0.0944453726920535	0.737756184533955	0.846792217162924	2.34729922398757e-06	TbID
ArafD447A	P3H1	AP-MS	yes	ER	2.63578585679021	7.2564498286347e-09	0.345195935323043	0.062032479228291	AP-MS
ArafS214P	P3H1	AP-MS	yes	ER	3.22103504675248	1.66867848749346e-08	0.301601605633311	0.0839089050600124	AP-MS
ArafWT	P3H1	AP-MS	yes	ER	3.01117208094279	1.39310969901953e-09	0.261312188707247	0.159742957495261	AP-MS
MEK2DD	P3H1	AP-MS	yes	ER	1.15979900571057	2.49629820574773e-05	-0.166535512626727	0.329752788408266	AP-MS
MEK2DD	P3H2	shared	no	NA	1.96964842418827	5.10420134147985e-05	0.513423011176303	4.57648061853468e-05	AP-MS
ArafD447A	P3H2	shared	no	NA	1.3612058120509	0.000720856531959705	0.423659045603347	6.88295997189116e-05	AP-MS
ArafWT	P3H2	shared	no	NA	1.73386128775423	0.00011242319647795	0.427591047387503	8.62057492613708e-05	AP-MS
ArafS214P	P3H2	shared	no	NA	1.78719854310336	0.000134529661864953	0.267664601344284	0.0027281212183168	AP-MS
ArafS214P	P3H3	AP-MS	no	ER	1.98027842052538	4.25973740227858e-07	-0.0266829393221028	0.788940659742834	AP-MS
BrafD594N	P3H3	AP-MS	no	ER	1.41162232774903	5.88495058433603e-06	-0.186907748805385	0.0570953283971027	AP-MS
ArafWT	P3H3	AP-MS	no	ER	2.47832284787867	5.41747610448728e-09	0.165980627405674	0.101386285306899	AP-MS
ArafD447A	P3H3	AP-MS	no	ER	1.44846915380411	9.43729471763651e-07	-0.0667062696333222	0.52484242634686	AP-MS
ArafWT	P3H4	AP-MS	no	ER	2.07143377657535	1.40957519606199e-09	0.312440203521929	0.0634655788030045	Both
KrasS17N	P3H4	shared	no	ER	0.318792973346126	0.00100265633171533	0.800854682055149	5.06068842214632e-07	Both
ArafS214P	P3H4	AP-MS	no	ER	1.7191982182403	6.44463699187121e-07	-0.362700282967225	0.0223384325783225	Both
KrasG12V	P3H4	shared	no	ER	0.205638188901666	0.00389888949945594	0.842639915430995	6.95367526292625e-07	Both
KrasWT	P3H4	shared	no	ER	0.463039267915004	0.000162797133179288	0.872403572334221	1.52013697944034e-06	Both
BrafD594N	P3H4	AP-MS	no	ER	1.81101062077519	4.05280410493602e-09	0.0907991975617316	0.595278036015584	Both
ArafD447A	P3H4	AP-MS	no	ER	1.30659911479397	3.33637363173338e-08	0.0032368631153631	0.985257200419355	Both
Raf1S259F	P4HA1	shared	no	ER	1.35675169676393	7.36504767092895e-06	0.37862859638926	0.000337361148252052	AP-MS
ArafWT	P4HA1	shared	no	ER	4.75909798418768	2.26243104696563e-12	0.469710735139585	0.000211181741944512	AP-MS
ArafS214P	P4HA1	AP-MS	no	ER	4.2711929006584	1.90585871160792e-09	-0.120296618715377	0.157184013848493	AP-MS
ArafD447A	P4HA1	AP-MS	no	ER	4.48092710144795	2.61450466225726e-12	0.163124482301748	0.0796967481688282	AP-MS
MEK2DD	P4HA1	AP-MS	no	ER	1.61760819207745	3.69597024893398e-07	0.149364696481913	0.0902475930796689	AP-MS
ArafWT	P4HA2	shared	no	ER	3.67411914884635	6.757666367525e-13	0.369695313181371	0.00335774871964847	AP-MS
Raf1S259F	P4HA2	shared	no	ER	1.26582189713758	2.0846038883981e-07	0.337171664308477	0.00548992426959749	AP-MS
ArafD447A	P4HA2	AP-MS	no	ER	3.29333589749597	2.09262788295676e-12	-0.0678033375513867	0.535366730074987	AP-MS
ArafS214P	P4HA2	AP-MS	no	ER	3.64805035997593	1.10320764762111e-09	0.0536957471035204	0.625615389024576	AP-MS
ArafD447A	P4HB	AP-MS	yes	ER	2.24866200335578	9.41053297517316e-10	0.0776585145548601	0.318828668219322	Both
ArafS214P	P4HB	shared	yes	ER	2.35521636476753	1.097268296004e-07	0.733819106460772	1.1613793757901e-05	Both
ArafWT	P4HB	AP-MS	yes	ER	2.57766264095969	4.32097942862272e-10	0.110697343516753	0.164421213942677	Both
HrasG13R	P4HB	TbID	yes	ER	-0.231974985065049	0.105909118439049	0.953416138549673	7.66037282003239e-08	Both
MEK2DD	PACC1	AP-MS	no	recycling_endosome	1.07017506680861	0.000240587532183822	-0.0687431669663378	0.729507730438442	AP-MS
NrasQ61K	PADI2	AP-MS	yes	NA	1.1580700681498	0.0246189280081234	NA	NA	Both
KrasG12D	PADI2	TbID	yes	NA	0.220335542105248	0.130375552747989	1.66503393428537	6.18105642255018e-05	Both
KrasS17N	PADI2	shared	yes	NA	0.36843522566426	0.0119616779669165	1.25443795708519	0.0118176414509895	Both
KrasG12V	PADI2	TbID	yes	NA	0.12478671163014	0.386282839888936	1.68558333631279	9.90105299124552e-05	Both
ArafWT	PADI2	AP-MS	yes	NA	1.67477003462392	0.00106103564397226	NA	NA	Both
Raf1S259F	PADI2	AP-MS	yes	NA	1.29347861357296	0.00801186533104974	NA	NA	Both
ArafD447A	PAFAH1B2	shared	no	cytosol	1.23578540115775	0.000543721189445341	0.379431968227457	0.000406074319660333	AP-MS
Raf1WT	PAFAH1B2	AP-MS	no	cytosol	1.26254668902729	0.00027925590521414	0.133710690812022	0.149453943312983	AP-MS
Raf1D486A	PAFAH1B2	shared	no	cytosol	1.46365496933687	6.52795750572431e-05	0.709317299598009	5.57734545042375e-07	AP-MS
Raf1S257L	PAFAH1B2	shared	no	cytosol	1.40397854504224	0.000171583991802472	0.222567885669584	0.0088783908234848	AP-MS
HrasWT	PAICS	AP-MS	no	cytosol	1.14218682120508	7.36127657964454e-05	-0.0562383355637909	0.541419834138969	AP-MS
HrasG13R	PAICS	AP-MS	no	cytosol	1.15007860823688	0.00277668592007552	-0.0333239211619094	0.670098894249992	AP-MS
MEK2AA	PAIP2	TbID	no	stress_granule	0.107969178473706	0.693957272212455	1.44976654513696	6.92363130759327e-08	TbID
MEK2DD	PAIP2	shared	no	stress_granule	0.461776930948617	0.0261584920934863	1.67113503503104	1.51725040291754e-08	TbID
MEK2WT	PAIP2	TbID	no	stress_granule	0.147642070684196	0.60961464797198	1.18988542276145	6.97928929666528e-07	TbID
MEK1WT	PAIP2	TbID	no	stress_granule	0.435090977007499	0.0725657173880384	1.26103684436864	2.68724498218494e-07	TbID
HrasWT	PAIP2	TbID	no	stress_granule	0.201007887511465	0.344733016798855	0.926212557640979	4.84074596012348e-05	TbID
ERK2WT	PAIP2	shared	no	stress_granule	0.704118724665689	0.00478131653155337	1.16560894109002	2.52142349492383e-06	TbID
MEK2DD	PAK2	core	no	cytosol	1.3128486475674	2.5648196274894e-06	1.15677805695842	8.03851823894724e-08	Both
HrasG13R	PAK6	AP-MS	no	NA	1.18585386834042	0.0257571820484285	NA	NA	AP-MS
ERK2WT	PALMD	TbID	no	NA	-1.17785476029191	0.0169956957128977	0.867920137518619	3.716650201593e-05	TbID
HrasG13R	PAN3	shared	no	stress_granule	1.13953983989971	0.000759556319254819	0.422188011131638	6.99804971507524e-05	AP-MS
NrasQ61R	PAPLN	AP-MS	no	NA	1.4193097511302	3.2067797969374e-07	NA	NA	AP-MS
HrasQ61R	PAPSS2	shared	yes	cytosol	0.778422737407283	2.16795664641207e-05	0.804395852677209	5.91881841491923e-08	TbID
KrasG12D	PAQR7	TbID	no	NA	NA	NA	0.939414940821722	0.0233453059898601	TbID
KrasWT	PAQR7	TbID	no	NA	NA	NA	1.05924602342753	0.0190790059428072	TbID
KrasS17N	PAQR7	TbID	no	NA	NA	NA	0.83329764378942	0.0333792009322463	TbID
BrafG469A	PAQR9	TbID	no	NA	NA	NA	1.41730113649381	5.03455767139359e-10	TbID
KrasG12V	PAQR9	TbID	no	NA	NA	NA	0.828289837452475	9.13066287214651e-05	TbID
MEK1DD	PAQR9	TbID	no	NA	NA	NA	1.02578036561437	1.65393619675841e-08	TbID
Raf1S259F	PAQR9	TbID	no	NA	NA	NA	1.24696327569198	1.70116337739031e-09	TbID
KrasWT	PAQR9	TbID	no	NA	NA	NA	0.909496332390495	8.81554435801604e-05	TbID
HrasS17N	PAQR9	TbID	no	NA	NA	NA	0.978134912540383	3.37876767039913e-08	TbID
NrasQ61R	PARD3B	shared	no	NA	1.61968840199298	8.6794421544752e-05	0.385306239535436	0.000619457206173758	AP-MS
ERK1AA	PARD3B	AP-MS	no	NA	1.1313115701676	0.000929859405108031	0.0883790751820386	0.365441690478844	AP-MS
MEK1DD	PARD6B	shared	no	plasma_membrane	1.16170890814387	0.02298085408559	0.539460997695449	7.90198939529444e-05	AP-MS
MEK1DD	PARD6G	AP-MS	no	NA	1.05507905906027	0.0193648111038841	-0.0865157367470992	0.235691487680877	AP-MS
NrasQ61R	PARP16	shared	no	ER	1.23899822416419	4.07817585121483e-06	0.260828421010669	0.00530520418250157	AP-MS
HrasS17N	PARP2	shared	no	nucleus	0.857334341965797	0.0165914942479373	0.791316166404964	4.10163806968601e-08	TbID
ERK2AA	PARVA	shared	no	plasma_membrane	1.8236119725014	2.39387317024298e-05	0.302645864645908	0.000207161785544177	AP-MS
ERK1WT	PARVA	AP-MS	no	plasma_membrane	1.18467328730808	0.000842475275872846	-0.0034696691207283	0.966113793238977	AP-MS
ERK2WT	PARVA	AP-MS	no	plasma_membrane	2.17106704117968	3.75587310667348e-06	0.117205060254173	0.0656408387195337	AP-MS
ERK1DD	PARVA	shared	no	plasma_membrane	1.11161100156872	0.00192029978937714	0.191735405312238	0.00999920780242826	AP-MS
ERK1WT	PARVB	shared	no	plasma_membrane	1.34632036174418	0.00131755746026524	0.387886521252808	0.00754608661039502	AP-MS
ERK2AA	PARVB	shared	no	plasma_membrane	1.67683058590068	0.000115180011503058	0.620278552094861	0.000202290894693107	AP-MS
ERK2WT	PARVB	shared	no	plasma_membrane	1.98719172792254	6.84731934972611e-05	0.408555658306133	0.00398115116046512	AP-MS
ArafS214P	PASK	AP-MS	no	cytosol	1.53403812803484	2.72085197606942e-06	0.0902097085126329	0.293599637871093	AP-MS
ArafD447A	PASK	AP-MS	no	cytosol	1.38899143389581	8.54965386084829e-07	-0.0507857003566852	0.526444734408271	AP-MS
ArafWT	PASK	AP-MS	no	cytosol	1.5907691915327	3.6186383288978e-07	-0.128656688599045	0.121068821697191	AP-MS
HrasS17N	PATZ1	shared	no	nucleolus	0.79053975221061	0.00305770705531437	0.781821767594801	7.78212263613428e-06	Both
Raf1S257L	PATZ1	shared	no	nucleolus	1.30399781535058	4.10611819901325e-05	0.544268252968842	0.000306885042481523	Both
NrasQ61R	PATZ1	shared	no	nucleolus	0.90022639966315	0.00161468268607504	0.792217797872531	2.28316022411035e-05	Both
HrasS17N	PBDC1	AP-MS	no	stress_granule	1.09687588095193	2.59502449151524e-06	0.0617363579472301	0.335471118636916	Both
ERK2AA	PBDC1	shared	no	stress_granule	0.987644672955624	1.17290683635685e-05	0.286160514284513	0.000976604624066368	Both
MEK2DD	PBDC1	shared	no	stress_granule	0.631476902748661	0.000212802572921896	1.28136458903484	4.10803333259886e-10	Both
ArafS214P	PBK	shared	yes	cytosol	1.91019681405085	7.77608190399052e-07	0.443377040842813	3.0704912043681e-05	AP-MS
ArafWT	PBK	shared	yes	cytosol	2.51216233381638	3.6037481363751e-12	0.228370435158267	0.0136865465393164	AP-MS
ArafD447A	PBK	AP-MS	yes	cytosol	2.10956544351581	1.31318761464602e-10	0.0337969973931352	0.663665629024331	AP-MS
HrasQ61R	PCBP4	AP-MS	no	NA	1.02032669884258	0.000200061682355774	NA	NA	AP-MS
HrasS17N	PCDH10	TbID	no	plasma_membrane	NA	NA	1.76457424206281	0.000612344772294545	TbID
ERK1DD	PCDH10	TbID	no	plasma_membrane	NA	NA	1.13731282123649	0.0185266846817896	TbID
ArafWT	PCDH18	TbID	no	NA	-0.419134488017061	0.59717929573281	1.35065020503919	0.00314607577820159	TbID
ERK1WT	PCDH19	shared	yes	NA	2.13082764449464	9.30616416505731e-05	0.722229879535209	0.000115607726460167	AP-MS
ERK2WT	PCDH19	shared	yes	NA	1.02769971681675	0.0195356673238783	0.337524420208594	0.00877681516758852	AP-MS
ArafS214P	PCDH7	TbID	no	plasma_membrane	0.203998231950213	0.175981244059011	0.920369474170115	3.61916756299835e-09	TbID
BrafG469A	PCDHB2	TbID	no	NA	NA	NA	1.1762210082285	0.000263294503832379	TbID
Raf1D486A	PCK2	AP-MS	no	mitochondrion	1.27910323134398	5.36626504595758e-06	0.0283931778643111	0.75944644815902	AP-MS
HrasS17N	PCK2	shared	no	mitochondrion	1.05942562327873	3.72888770255897e-05	0.288444826899164	0.00459913680006391	AP-MS
ERK2DD	PCLAF	TbID	yes	nucleus	0.385681358195189	0.641406135625591	0.936098295101475	1.09089992759795e-06	TbID
MEK1WT	PCLAF	TbID	yes	nucleus	0.084661083972617	0.954970711797714	0.873273898734866	5.36681476237622e-07	TbID
Raf1S257L	PCLAF	TbID	yes	nucleus	0.138467219720609	0.874312674163541	1.380482718569	8.17539295358299e-09	TbID
BrafWT	PCLAF	TbID	yes	nucleus	-0.0377298799016021	0.975245062600131	0.892831149949308	7.70078623371119e-07	TbID
NrasQ61K	PCLAF	TbID	yes	nucleus	0.0423415419405205	0.968190209148652	0.939727067643474	1.79963849499683e-06	TbID
MEK2WT	PCLAF	TbID	yes	nucleus	-0.388894429491934	0.753184439732269	1.044731352388	1.08683197565091e-07	TbID
MEK2DD	PCLAF	TbID	yes	nucleus	-1.20453914812919	0.102547370125983	0.950003545895288	1.92754642616692e-07	TbID
Raf1WT	PCLAF	TbID	yes	nucleus	-0.844233987284489	0.338290712871647	0.886269407413188	6.13966032801379e-07	TbID
ERK2WT	PCLAF	TbID	yes	nucleus	-0.524156443599101	0.55503377350785	0.990264192831767	4.791642141321e-07	TbID
NrasWT	PCLAF	TbID	yes	nucleus	-0.360450399404722	0.742432393090093	0.887070929761742	3.17029310776178e-06	TbID
HrasQ61R	PCLAF	TbID	yes	nucleus	0.141497240703146	0.919516375801927	0.948186472311398	2.01645771983644e-06	TbID
HrasG13R	PCLAF	TbID	yes	nucleus	0.603014930317382	0.540440160857371	1.10239189882546	2.98804946205575e-07	TbID
HrasWT	PCLAF	TbID	yes	nucleus	-0.536102654749562	0.554418072356082	0.831051948137563	2.69179419015792e-05	TbID
BrafV600E	PCLAF	TbID	yes	nucleus	-0.111892170608958	0.91606708630474	0.970745325948334	1.45173815086606e-07	TbID
ArafS214P	PCLAF	TbID	yes	nucleus	0.36190183875683	0.721844573716127	0.925061140262104	4.14089418510297e-07	TbID
MEK2AA	PCLAF	TbID	yes	nucleus	-0.476174772576147	0.674399434584748	0.982830342974993	1.52617395627387e-07	TbID
Raf1S259F	PCM1	shared	yes	centrosome	2.05847728197664	3.68789400257407e-07	0.600736045412705	5.96230644892536e-05	AP-MS
Raf1S257L	PCM1	AP-MS	yes	centrosome	1.43098618820656	1.38127262745237e-06	-0.0206756921429526	0.863210040363117	AP-MS
ArafS214P	PCM1	shared	yes	centrosome	1.72394545053466	7.87921705305888e-07	0.418975423833574	0.00155702178038208	AP-MS
ERK2AA	PCNT	shared	yes	centrosome	0.879005979838547	1.37648717107747e-05	0.872787298751577	5.4517868599211e-07	TbID
MEK2AA	PCNX1	AP-MS	no	early_endosome	1.08086896142342	0.0248175229415447	NA	NA	AP-MS
ArafS214P	PDCD2	shared	no	stress_granule	1.78149699769257	1.61606283957116e-06	0.675744521777784	1.22305152718192e-06	Both
Raf1WT	PDCD2	shared	no	stress_granule	1.3582040780108	7.49507459199592e-06	0.626027053775076	2.11780868432453e-06	Both
Raf1D486A	PDCD2	core	no	stress_granule	2.09338810786409	6.09114155090366e-08	1.1461839898436	2.86815052204508e-09	Both
Raf1S257L	PDCD2	core	no	stress_granule	1.75103057799045	1.25505101993594e-07	0.930542979515131	2.70989015966996e-08	Both
ArafWT	PDCD2	core	no	stress_granule	2.97473698028879	1.88650607908234e-09	1.00274867458744	1.5763945036672e-08	Both
Raf1S259F	PDCD2	core	no	stress_granule	1.93474633193919	5.8379774513504e-06	1.02573400814925	1.4864557292068e-08	Both
ArafD447A	PDCD2	shared	no	stress_granule	2.12980081068583	4.34377556866447e-08	0.691836915754834	5.92216622303707e-07	Both
MEK2DD	PDCD2L	TbID	no	unclassified	-0.237204025787984	0.120612878805956	1.07052915097344	1.04507050416223e-06	TbID
NrasQ61R	PDCD4	shared	yes	unclassified	1.49524267954081	1.04843324996073e-08	0.385208026308631	0.000486196048792443	AP-MS
ERK1DD	PDCD4	AP-MS	yes	unclassified	1.40355602991264	1.38853066213065e-08	0.0847322150184974	0.335439137800211	AP-MS
ERK2WT	PDCD6IP	AP-MS	no	cytosol	2.05500227549454	8.82451563402879e-11	-0.0398662918498431	0.519771833760984	AP-MS
ERK1WT	PDCD6IP	shared	no	cytosol	1.08408484360274	2.02121070421699e-07	0.157042631580502	0.0406343662655935	AP-MS
ArafS214P	PDCL	AP-MS	no	cytosol	1.21012808294581	3.13929178231885e-05	-0.121760409084158	0.0601746548374711	AP-MS
KrasG12D	PDCL	AP-MS	no	cytosol	0.78029026647274	1.97211356259199e-05	-0.50463426156489	0.000186854037939177	AP-MS
ArafS214P	PDCL3	AP-MS	no	actin_cytoskeleton	1.22930790864739	0.00236405219862773	-0.0183599440794927	0.83652143157395	AP-MS
Raf1S259F	PDE10A	shared	yes	NA	0.605264160432645	0.00635772955300287	0.924708005540083	3.67578659890474e-07	TbID
ArafD447A	PDE3B	shared	no	ER	1.45688599033338	5.19625834844073e-08	0.311406877243944	0.000315119180449338	AP-MS
NrasQ61K	PDE7A	AP-MS	no	NA	1.01011353198012	0.0150729068066687	NA	NA	AP-MS
NrasQ61K	PDGFD	AP-MS	no	NA	1.27386375980242	0.00391543198909005	0.167603375101574	0.327625805360502	AP-MS
NrasS17N	PDGFD	shared	no	NA	1.35938593402477	0.00135857539760042	0.836936552272287	6.90540130157231e-05	AP-MS
MEK2AA	PDGFD	AP-MS	no	NA	1.2711073929976	0.0158235201299909	0.265088439793813	0.0754591179736997	AP-MS
NrasWT	PDGFD	AP-MS	no	NA	1.20728939559497	0.00230870135738439	0.176030402034586	0.274734071805725	AP-MS
HrasG13R	PDIA3	TbID	yes	ER	-0.0149829210705018	0.903113719568938	0.885631235971437	2.1299803742627e-07	TbID
MEK2DD	PDLIM5	TbID	yes	cytosol	-0.280247919102501	0.026341466884521	0.900012932766038	4.04832855374552e-08	TbID
MEK2AA	PDLIM5	TbID	yes	cytosol	-0.158271302398235	0.225551349887145	0.893861738932716	5.12835100500084e-08	TbID
ArafS214P	PDRG1	shared	no	unclassified	1.86071030790731	2.27177075106886e-07	0.246795327267525	0.0150487749882941	Both
Raf1S257L	PDRG1	AP-MS	no	unclassified	1.57341613019833	2.14546450951728e-08	-0.157656827117241	0.0893899742632501	Both
ArafD447A	PDRG1	shared	no	unclassified	2.98800491360531	3.93333386557758e-11	0.806842498819583	7.61494123860372e-07	Both
Raf1D486A	PDRG1	shared	no	unclassified	2.04198342673595	3.24106141360811e-09	0.304010579318631	0.00277228620030054	Both
ArafWT	PDRG1	core	no	unclassified	3.78320408940232	3.81499717814869e-12	1.26426371968476	7.04150003637235e-09	Both
Raf1S259F	PDRG1	shared	no	unclassified	1.98285926372455	1.01225262258373e-06	0.273038478855569	0.0044920542993634	Both
Raf1S259F	PDZRN3	shared	no	cytosol	1.18230910960384	6.97554756135496e-05	0.311318867596879	4.05089429122254e-05	Both
ArafS214P	PDZRN3	shared	no	cytosol	2.12593357856117	1.05088947393708e-06	0.709284697013033	7.77143641512866e-09	Both
ArafWT	PDZRN3	shared	no	cytosol	1.64063619192793	2.0214363088019e-06	0.277183166791998	9.01827095383351e-05	Both
MEK2WT	PDZRN3	TbID	no	cytosol	0.318830180690704	0.304688758569618	0.883486076873557	5.9731848168923e-10	Both
ERK1DD	PEA15	TbID	no	cytosol	NA	NA	1.89176430850354	1.02109943834369e-09	TbID
ERK2AA	PEA15	TbID	no	cytosol	NA	NA	2.95769608106158	4.94140479191256e-12	TbID
ERK1WT	PEA15	TbID	no	cytosol	NA	NA	2.24249299901245	1.95321851132269e-10	TbID
ERK2DD	PEA15	TbID	no	cytosol	NA	NA	2.27847499567642	1.43083002680146e-10	TbID
ERK2WT	PEA15	TbID	no	cytosol	NA	NA	2.62708069989281	1.56158957436513e-11	TbID
ERK1AA	PEA15	TbID	no	cytosol	NA	NA	3.11811922264608	5.36490872546257e-11	TbID
MEK2DD	PEA15	TbID	no	cytosol	NA	NA	1.37838890524945	8.81955179712456e-09	TbID
MEK2DD	PEAK1	shared	no	actin_cytoskeleton	0.398554753531384	0.0206396636602251	1.14128823155123	2.53836812170038e-10	TbID
MEK2DD	PEBP1	AP-MS	yes	cytosol	1.01118248602203	0.00609380140076106	-0.0696388647561722	0.41733027637128	AP-MS
Raf1S257L	PEDS1	TbID	no	NA	NA	NA	1.14975242905271	5.88720512712763e-09	TbID
BrafV600E	PEDS1	TbID	no	NA	NA	NA	1.13573428390314	2.58628570580969e-09	TbID
BrafG469A	PEDS1	TbID	no	NA	NA	NA	1.3540332886264	5.03539986975095e-10	TbID
ERK2AA	PEDS1	TbID	no	NA	NA	NA	0.916358265636603	2.40517950620313e-07	TbID
Raf1S259F	PEDS1	TbID	no	NA	NA	NA	1.3432135186337	5.27149282124712e-10	TbID
MEK1DD	PEDS1	TbID	no	NA	NA	NA	0.998210593654315	2.33477987568896e-08	TbID
MEK1WT	PEG10	TbID	no	NA	0.173070942058167	0.188314291149278	1.08731099819797	1.0726592045592e-07	TbID
MEK2AA	PEG10	TbID	no	NA	-0.0223875438628539	0.916372556695116	0.97149168045499	1.10161129205945e-06	TbID
ERK2WT	PEG10	TbID	no	NA	0.258221758243881	0.0868766080398395	1.05831148315673	8.05926982162911e-07	TbID
MEK1AA	PELI2	TbID	no	NA	0.0657591862884682	0.869365391782521	1.81053538481846	6.67259145890956e-06	TbID
ArafD447A	PELI2	TbID	no	NA	0.0483302688744758	0.855437027057078	1.3538997268701	0.000469681845461664	TbID
HrasQ61R	PELI2	TbID	no	NA	0.314334079160308	0.123251415164996	1.83666445786106	5.66986693350224e-06	TbID
BrafD594N	PELI2	TbID	no	NA	0.200376510257188	0.507541717293142	1.40954014343143	0.00421203281174762	TbID
BrafV600E	PELI2	shared	no	NA	0.407313047030755	0.0384640352606978	1.37229762829576	0.000385500150914509	TbID
MEK1WT	PELI2	TbID	no	NA	-0.327551166045605	0.280088963687972	1.36960886963044	0.00442638264546069	TbID
ArafS214P	PELI2	TbID	no	NA	-0.0640251994514163	0.764003488964179	2.18286207047086	7.63882762622521e-07	TbID
MEK2AA	PELI2	TbID	no	NA	-0.0712110006060966	0.818392982510446	2.04150377624717	5.27216304899315e-06	TbID
HrasG13R	PELI2	TbID	no	NA	0.178441859546163	0.452996972309355	1.26975432066018	0.007124021516916	TbID
ArafD447A	PER1	AP-MS	yes	cytosol	1.26838372447965	0.0461193795060167	NA	NA	AP-MS
Raf1S259F	PER1	AP-MS	yes	cytosol	1.32936818983929	0.038499544833467	NA	NA	AP-MS
ArafWT	PER1	AP-MS	yes	cytosol	1.29013747096015	0.0374081167469426	NA	NA	AP-MS
Raf1S257L	PER1	AP-MS	yes	cytosol	1.3823716263403	0.0274133120234883	NA	NA	AP-MS
ArafS214P	PER1	AP-MS	yes	cytosol	1.32806786495242	0.0326654114857239	NA	NA	AP-MS
HrasS17N	PEX11A	TbID	no	NA	NA	NA	0.785213747529816	1.05761834825254e-07	TbID
KrasS17N	PEX11A	TbID	no	NA	NA	NA	1.09187372480866	0.0467412447892778	TbID
KrasWT	PEX11A	TbID	no	NA	NA	NA	1.19947626463517	0.0365301069007112	TbID
